STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,ADJUSTMENT,Ajustement,REF_AREA,Zone de référence,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,TRANSACTION,Transaction,INSTR_ASSET,Instruments financiers et actifs non financiers,ACTIVITY,Activité économique,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,REF_YEAR_PRICE,Prix ​​année de référence,BASE_PER,Période de base,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2021-Q3,,2.373778068,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2021-Q4,,2.495279896,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2022-Q1,,0.697418584,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2022-Q2,,1.992018036,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2022-Q3,,-0.032799661,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2022-Q4,,-1.626586663,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2023-Q1,,0.472126919,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2023-Q2,,-2.512184855,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2023-Q3,,2.228003289,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2023-Q4,,-1.886548493,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1998-Q4,,-2.549266052,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1999-Q1,,-1.245853391,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1999-Q2,,-1.129907359,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1999-Q3,,-0.288150498,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1999-Q4,,1.672821014,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2000-Q1,,-0.340002407,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2000-Q2,,-1.60889246,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2000-Q3,,-0.255185082,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2000-Q4,,0.306858135,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2001-Q1,,0.163646159,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2001-Q2,,-0.829817774,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2001-Q3,,-4.645878876,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2001-Q4,,-5.694872931,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2002-Q1,,-4.931018536,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2002-Q2,,0.423986148,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q3,,2.296677959,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ARG,Argentine,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1993-Q3,,2.010235835,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,CHL,Chili,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2017-Q3,,1.874955107,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,CHL,Chili,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2017-Q4,,0.989066073,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,CHL,Chili,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2018-Q1,,0.87257116,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,CHL,Chili,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2018-Q2,,1.285430151,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,CHL,Chili,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2018-Q3,,-0.416473762,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,CHL,Chili,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2018-Q4,,1.486228233,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
